battery_id,cycle,voltage_measured,current_measured,temperature_measured,voltage_charge,current_charge,capacity,internal_resistance,ambient_temperature,soh,rul
B0018,531,3.5284,-1.9281,25.92,4.1417,1.5529,1.3891,0.05092,21.31,75.08,104
B0018,532,3.5573,-2.1335,24.14,4.1216,1.5148,1.3824,0.05118,20.73,74.72,103
B0018,533,3.5598,-1.8741,21.62,4.1579,1.5345,1.3832,0.0498,22.37,74.76,102
B0018,534,3.5555,-1.9276,21.97,4.1581,1.4927,1.3843,0.04899,20.66,74.83,101
B0018,535,3.5554,-2.0117,24.71,4.1583,1.4959,1.3787,0.04991,19.34,74.52,100
B0018,536,3.5506,-2.2025,23.46,4.1468,1.5057,1.377,0.05213,23.8,74.43,99
B0018,537,3.5415,-1.9046,23.66,4.1331,1.4623,1.3943,0.05109,20.74,75.37,98
B0018,538,3.5351,-2.0592,22.84,4.1342,1.4716,1.3834,0.0507,22.39,74.78,97
B0018,539,3.5625,-1.9654,24.49,4.1691,1.5689,1.3763,0.05116,22.49,74.39,96
B0018,540,3.5305,-1.9932,23.27,4.1675,1.6004,1.3845,0.0518,22.04,74.84,95
B0018,541,3.5451,-1.8462,23.42,4.1477,1.5796,1.3726,0.04916,20.91,74.19,94
B0018,542,3.5213,-2.0125,22.41,4.1381,1.4338,1.3721,0.04997,21.41,74.17,93
B0018,543,3.5239,-2.0015,25.06,4.1662,1.429,1.3729,0.04989,19.87,74.21,92
B0018,544,3.5321,-1.8421,23.34,4.1352,1.4405,1.3856,0.05106,23.15,74.9,91
B0018,545,3.5204,-2.0658,24.57,4.1489,1.5067,1.3742,0.05068,20.32,74.28,90
B0018,546,3.5522,-1.9186,21.86,4.1657,1.3596,1.3611,0.05133,20.94,73.57,89
B0018,547,3.5089,-2.0199,26.25,4.1328,1.4706,1.3805,0.05012,21.31,74.62,88
B0018,548,3.5376,-2.1003,25.56,4.1576,1.5704,1.3712,0.05205,21.12,74.12,87
B0018,549,3.538,-1.9999,20.78,4.1529,1.5491,1.3618,0.05067,20.59,73.61,86
B0018,550,3.4988,-1.9308,22.45,4.1444,1.4745,1.3694,0.05148,22.66,74.02,85
B0018,551,3.5259,-1.8646,24.37,4.13,1.4783,1.3732,0.05204,22.24,74.22,84
B0018,552,3.5395,-1.8525,21.68,4.1339,1.5284,1.3716,0.05201,21.63,74.14,83
B0018,553,3.5427,-2.0295,23.47,4.149,1.5468,1.3785,0.05131,20.93,74.51,82
B0018,554,3.5297,-2.0987,24.32,4.1232,1.4733,1.3629,0.05182,22.42,73.67,81
B0018,555,3.547,-2.0319,23.41,4.1465,1.4883,1.367,0.0528,20.92,73.89,80
B0018,556,3.531,-2.1182,24.51,4.1525,1.4717,1.362,0.05162,22.98,73.62,79
B0018,557,3.5332,-2.0217,22.68,4.1591,1.4334,1.3564,0.05043,21.54,73.32,78
B0018,558,3.5376,-2.0342,20.37,4.1232,1.489,1.369,0.0518,22.69,74.0,77
B0018,559,3.5508,-1.9273,25.23,4.1638,1.4852,1.3658,0.05123,21.37,73.82,76
B0018,560,3.5185,-2.2206,25.24,4.1694,1.437,1.3639,0.04898,21.59,73.72,75
B0018,561,3.522,-2.0734,27.56,4.1501,1.5323,1.3638,0.05184,22.77,73.72,74
B0018,562,3.518,-2.0726,20.52,4.1282,1.5242,1.3567,0.05155,23.76,73.34,73
B0018,563,3.5245,-1.8813,24.98,4.1388,1.5348,1.3541,0.05264,23.16,73.19,72
B0018,564,3.5593,-2.1114,20.93,4.1429,1.4616,1.359,0.05079,22.51,73.46,71
B0018,565,3.542,-1.9773,26.55,4.1476,1.4008,1.3643,0.05009,22.25,73.75,70
B0018,566,3.5076,-2.0128,24.68,4.1437,1.5234,1.3659,0.05182,21.19,73.83,69
B0018,567,3.5179,-1.8957,22.55,4.1475,1.4668,1.3605,0.05208,22.02,73.54,68
B0018,568,3.5371,-1.9404,25.19,4.1418,1.4555,1.3554,0.05185,20.84,73.26,67
B0018,569,3.5112,-1.9879,23.22,4.1471,1.4371,1.3558,0.05183,22.17,73.29,66
B0018,570,3.5145,-2.0555,24.54,4.1361,1.4862,1.3535,0.05079,22.26,73.16,65
B0018,571,3.5556,-2.1852,24.44,4.1378,1.5789,1.3469,0.05178,19.9,72.8,64
B0018,572,3.5161,-1.9753,26.79,4.1342,1.4747,1.3518,0.05162,21.93,73.07,63
B0018,573,3.5472,-1.947,26.94,4.1715,1.4455,1.3434,0.05309,22.34,72.61,62
B0018,574,3.5529,-2.1575,23.37,4.1646,1.5326,1.3492,0.05245,21.88,72.93,61
B0018,575,3.5128,-2.1234,25.9,4.1508,1.5086,1.3581,0.05185,22.36,73.41,60
B0018,576,3.5094,-1.9748,24.89,4.1623,1.394,1.3527,0.05391,20.69,73.12,59
B0018,577,3.5214,-1.9661,22.29,4.1543,1.5331,1.3421,0.05197,21.3,72.55,58
B0018,578,3.5048,-2.0991,23.41,4.1449,1.6064,1.346,0.05285,23.15,72.75,57
B0018,579,3.5287,-2.0574,28.02,4.1195,1.37,1.3408,0.05218,22.15,72.48,56
B0018,580,3.5219,-2.1836,25.1,4.1381,1.4382,1.3442,0.05403,22.53,72.66,55
B0018,581,3.5329,-1.8623,26.12,4.1369,1.3576,1.3495,0.05254,21.68,72.94,54
B0018,582,3.5533,-2.13,24.36,4.1248,1.4962,1.3464,0.05262,22.28,72.78,53
B0018,583,3.5414,-1.9458,23.92,4.1194,1.5495,1.3557,0.05242,20.0,73.28,52
B0018,584,3.5346,-2.0035,24.83,4.149,1.5053,1.3477,0.05281,23.19,72.85,51
B0018,585,3.4852,-1.871,24.45,4.1464,1.5696,1.3413,0.05386,24.19,72.5,50
B0018,586,3.5331,-2.0792,22.67,4.1239,1.5415,1.343,0.05356,21.36,72.6,49
B0018,587,3.5584,-1.9939,23.46,4.1301,1.5851,1.3373,0.0528,21.52,72.28,48
B0018,588,3.4634,-2.1698,26.09,4.1586,1.558,1.3312,0.05453,22.94,71.96,47
B0018,589,3.5371,-2.1939,24.52,4.1279,1.4799,1.3439,0.05375,24.02,72.64,46
B0018,590,3.5198,-1.9404,25.19,4.1436,1.5033,1.3413,0.05249,22.58,72.5,45
B0018,591,3.5057,-2.1785,25.57,4.1381,1.4566,1.3335,0.05161,21.4,72.08,44
B0018,592,3.5384,-2.0228,25.75,4.1484,1.4885,1.3355,0.05263,22.46,72.19,43
B0018,593,3.5563,-1.8989,27.06,4.1279,1.5031,1.34,0.05351,21.68,72.43,42
B0018,594,3.5373,-1.9253,23.76,4.142,1.4958,1.3369,0.05374,22.08,72.26,41
B0018,595,3.5141,-2.0665,26.33,4.143,1.5671,1.3232,0.05456,22.49,71.52,40
B0018,596,3.5023,-2.1589,26.67,4.1439,1.4835,1.3318,0.05216,21.9,71.99,39
B0018,597,3.5238,-1.9491,27.08,4.1415,1.4534,1.3286,0.05287,22.1,71.82,38
B0018,598,3.5381,-1.8658,23.55,4.1454,1.4565,1.3348,0.05218,22.99,72.15,37
B0018,599,3.5126,-2.0662,26.12,4.173,1.5328,1.3335,0.05208,23.17,72.08,36
B0018,600,3.5142,-2.0803,28.37,4.1784,1.4298,1.3342,0.05284,21.58,72.12,35
B0018,601,3.5761,-2.0525,25.72,4.1303,1.4899,1.3198,0.05389,23.44,71.34,34
B0018,602,3.541,-1.9428,26.66,4.105,1.5664,1.3207,0.05435,22.7,71.39,33
B0018,603,3.5421,-1.8771,27.17,4.1486,1.5146,1.3304,0.05268,23.85,71.91,32
B0018,604,3.4896,-2.124,24.52,4.1424,1.4963,1.32,0.05288,23.95,71.35,31
B0018,605,3.5044,-2.1498,28.88,4.1554,1.4982,1.314,0.05196,22.66,71.03,30
B0018,606,3.5197,-1.766,26.94,4.1437,1.4485,1.3245,0.05401,23.86,71.59,29
B0018,607,3.4979,-2.0177,27.04,4.1402,1.4571,1.3176,0.05311,22.46,71.22,28
B0018,608,3.5496,-1.9747,23.83,4.1561,1.4902,1.3297,0.05556,24.66,71.88,27
B0018,609,3.5455,-2.0692,27.58,4.1581,1.5136,1.3205,0.05436,22.58,71.38,26
B0018,610,3.5063,-1.951,27.21,4.1182,1.5474,1.3189,0.05384,23.77,71.29,25
B0018,611,3.5524,-1.904,28.95,4.1267,1.5046,1.3151,0.05342,23.27,71.08,24
B0018,612,3.5163,-1.97,26.11,4.1372,1.5676,1.3251,0.05262,22.48,71.62,23
B0018,613,3.5679,-1.8259,25.15,4.1402,1.5803,1.3173,0.0528,24.44,71.21,22
B0018,614,3.5187,-2.0327,25.67,4.1352,1.5398,1.3122,0.0536,22.96,70.93,21
B0018,615,3.527,-2.0263,26.0,4.145,1.5612,1.3092,0.05358,21.92,70.77,20
B0018,616,3.5432,-1.9769,25.13,4.1533,1.4505,1.3123,0.05333,20.78,70.93,19
B0018,617,3.5405,-1.9535,28.8,4.1641,1.4425,1.3064,0.05476,22.82,70.61,18
B0018,618,3.5248,-1.9772,28.92,4.1469,1.5259,1.3166,0.05495,25.11,71.17,17
B0018,619,3.5115,-2.1284,26.69,4.1253,1.4329,1.3,0.05403,25.03,70.27,16
B0018,620,3.5243,-1.9687,26.45,4.1358,1.4855,1.3084,0.05648,23.09,70.72,15
B0018,621,3.4974,-2.0374,24.37,4.1368,1.5386,1.3116,0.05285,23.48,70.9,14
B0018,622,3.5164,-2.0581,28.18,4.1455,1.5707,1.3093,0.05471,23.42,70.77,13
B0018,623,3.4909,-1.9968,29.67,4.1435,1.4873,1.3025,0.05449,22.59,70.41,12
B0018,624,3.4772,-2.0962,26.29,4.1684,1.4675,1.3093,0.05421,23.01,70.77,11
B0018,625,3.5135,-2.1135,27.11,4.1306,1.516,1.2998,0.05411,24.98,70.26,10
B0018,626,3.5374,-2.2615,27.99,4.1432,1.4463,1.3037,0.05486,24.54,70.47,9
B0018,627,3.5304,-1.8253,29.97,4.1726,1.4913,1.3065,0.05469,24.34,70.62,8
B0018,628,3.51,-1.9444,27.72,4.1284,1.4996,1.3046,0.05458,22.77,70.52,7
B0018,629,3.5462,-2.0117,27.76,4.1393,1.4986,1.2974,0.05373,24.24,70.13,6
B0018,630,3.4996,-2.0667,27.78,4.1228,1.5044,1.3069,0.05346,21.87,70.64,5
B0018,631,3.4723,-2.2876,25.41,4.1381,1.4583,1.2999,0.05485,25.05,70.26,4
B0018,632,3.4668,-2.0729,25.41,4.1251,1.4637,1.3026,0.05479,24.5,70.41,3
B0018,633,3.4865,-1.9284,26.41,4.1524,1.4626,1.3061,0.05505,22.93,70.6,2
B0018,634,3.5261,-1.9058,29.17,4.1388,1.419,1.3029,0.05519,25.92,70.43,1
B0018,635,3.4968,-1.9358,27.18,4.1225,1.5171,1.302,0.05483,22.54,70.38,0
B0018,636,3.5184,-1.9842,26.92,4.149,1.5447,1.296,0.05519,24.9,70.05,0
B0018,637,3.5418,-1.8696,26.93,4.139,1.5398,1.2985,0.0546,24.95,70.19,0
B0018,638,3.4866,-2.0329,27.57,4.1505,1.4869,1.2944,0.05704,23.19,69.97,0
B0018,639,3.5179,-1.8915,30.35,4.1189,1.4594,1.2856,0.05477,24.42,69.49,0
B0018,640,3.5188,-2.0385,27.6,4.1415,1.5372,1.2931,0.05525,22.85,69.9,0
B0018,641,3.4905,-2.0881,26.66,4.1475,1.5319,1.2919,0.05495,21.67,69.83,0
B0018,642,3.5345,-2.1006,27.9,4.1294,1.5109,1.2929,0.05499,23.47,69.88,0
B0018,643,3.5013,-2.1064,30.51,4.1168,1.5872,1.288,0.05581,23.95,69.62,0
B0018,644,3.4991,-1.9341,27.14,4.135,1.4987,1.2836,0.05573,25.24,69.38,0
B0018,645,3.5487,-2.0743,26.14,4.1539,1.4872,1.2906,0.05543,24.69,69.76,0
B0018,646,3.5167,-2.1033,27.17,4.1523,1.48,1.2788,0.05566,24.74,69.12,0
B0018,647,3.5244,-1.9286,28.13,4.1289,1.422,1.2933,0.05528,23.65,69.91,0
B0018,648,3.5327,-1.9672,28.97,4.116,1.5331,1.283,0.05645,24.16,69.35,0
B0018,649,3.4923,-1.9037,29.46,4.1286,1.4947,1.2848,0.05816,23.78,69.45,0
B0018,650,3.53,-1.9487,26.38,4.128,1.5255,1.2856,0.05528,23.51,69.49,0
B0018,651,3.4947,-2.0753,26.53,4.1416,1.5921,1.2849,0.0566,24.16,69.45,0
B0018,652,3.4935,-1.9924,27.47,4.1332,1.4805,1.2729,0.05631,24.85,68.81,0
B0018,653,3.4987,-1.9875,28.98,4.1234,1.3831,1.2844,0.05699,24.22,69.43,0
B0018,654,3.4914,-2.0919,26.06,4.1512,1.5241,1.2806,0.05707,24.49,69.22,0
B0018,655,3.5199,-2.1105,27.03,4.1366,1.5083,1.2746,0.05663,25.52,68.89,0
B0018,656,3.5085,-2.0681,27.04,4.1409,1.4634,1.273,0.05644,24.34,68.81,0
B0018,657,3.4931,-1.7963,29.34,4.1084,1.5199,1.2745,0.0561,23.53,68.89,0
B0018,658,3.5161,-2.0413,28.7,4.0978,1.5393,1.2682,0.05582,25.44,68.55,0
B0018,659,3.4968,-1.8767,29.25,4.1125,1.4527,1.2841,0.05654,25.15,69.41,0
B0018,660,3.4954,-2.0469,29.89,4.1268,1.4849,1.2819,0.05541,25.23,69.29,0
B0018,661,3.5027,-1.9111,27.41,4.1425,1.5738,1.2753,0.05616,25.54,68.93,0
B0018,662,3.5107,-1.9098,26.06,4.0987,1.4639,1.2706,0.05791,25.38,68.68,0
B0018,663,3.5089,-1.9047,26.05,4.1576,1.5033,1.2699,0.05696,24.97,68.64,0
B0018,664,3.4935,-1.9612,25.04,4.1362,1.3688,1.2743,0.0578,27.34,68.88,0
B0018,665,3.5174,-1.8623,27.09,4.1539,1.4259,1.279,0.05843,23.67,69.13,0
B0018,666,3.4958,-1.9622,27.17,4.1201,1.5079,1.2651,0.05684,24.38,68.39,0
B0018,667,3.4868,-1.8286,28.9,4.1409,1.5614,1.2612,0.05728,25.94,68.17,0
B0018,668,3.4702,-2.162,27.72,4.1345,1.4319,1.2751,0.05682,25.12,68.93,0
B0018,669,3.519,-1.9652,26.93,4.1454,1.5037,1.2557,0.05637,25.74,67.88,0
B0018,670,3.4992,-1.9717,27.45,4.1295,1.4812,1.2592,0.05628,25.16,68.06,0
B0018,671,3.5029,-2.0937,26.03,4.14,1.5477,1.2625,0.05813,26.37,68.24,0
B0018,672,3.5193,-1.942,29.1,4.1493,1.4391,1.2543,0.05755,23.99,67.8,0
B0018,673,3.4886,-2.149,26.34,4.1229,1.5215,1.2683,0.05924,26.34,68.56,0
B0018,674,3.4703,-2.0654,25.77,4.1362,1.4673,1.266,0.05842,26.17,68.43,0
B0018,675,3.4989,-2.1999,28.67,4.1042,1.5112,1.2571,0.05677,23.79,67.95,0
B0018,676,3.5034,-1.8441,28.26,4.1429,1.5034,1.2665,0.0584,25.63,68.46,0
B0018,677,3.4916,-2.0232,24.77,4.1616,1.4874,1.2666,0.05731,24.96,68.46,0
B0018,678,3.5261,-1.7833,28.59,4.1135,1.5239,1.257,0.05888,24.39,67.95,0
B0018,679,3.4466,-1.9197,26.15,4.1307,1.5022,1.2543,0.05723,23.1,67.8,0
B0018,680,3.5184,-1.9552,26.65,4.1452,1.4934,1.2684,0.05672,23.98,68.56,0
B0018,681,3.5115,-2.0586,27.45,4.1324,1.4822,1.259,0.05703,25.69,68.05,0
B0018,682,3.5045,-2.1046,28.0,4.1343,1.5039,1.2555,0.05714,25.79,67.87,0
B0018,683,3.4284,-1.9477,27.74,4.1258,1.5111,1.2608,0.05709,24.76,68.15,0
B0018,684,3.5205,-2.0072,26.94,4.1252,1.4505,1.254,0.05742,25.78,67.78,0
B0018,685,3.474,-2.1339,26.33,4.1302,1.4825,1.2486,0.0589,25.9,67.49,0
B0018,686,3.484,-2.1517,27.53,4.132,1.4472,1.251,0.05989,25.1,67.62,0
B0018,687,3.4905,-2.0959,26.68,4.1136,1.498,1.2554,0.05682,24.21,67.86,0
B0018,688,3.5017,-1.8179,29.51,4.1302,1.4704,1.2377,0.05947,25.37,66.9,0
B0018,689,3.5061,-1.7787,27.62,4.1546,1.5385,1.2463,0.05778,25.4,67.37,0
B0018,690,3.5109,-1.9795,25.3,4.1247,1.5336,1.2547,0.05866,25.58,67.82,0
B0018,691,3.509,-1.9851,25.91,4.1123,1.4539,1.2433,0.05671,25.75,67.2,0
B0018,692,3.4975,-2.0336,26.65,4.1285,1.4999,1.2538,0.05894,23.51,67.77,0
B0018,693,3.5004,-2.0934,28.46,4.12,1.5319,1.2522,0.05647,24.35,67.69,0
B0018,694,3.47,-1.8625,28.57,4.1105,1.4912,1.2431,0.05884,22.95,67.19,0
B0018,695,3.4765,-1.8126,25.8,4.1326,1.4636,1.2394,0.05884,25.57,66.99,0
B0018,696,3.5091,-2.0893,24.94,4.1197,1.4454,1.2401,0.05883,24.6,67.03,0
B0018,697,3.5076,-2.0083,24.69,4.1209,1.5427,1.2556,0.05796,25.22,67.87,0
B0018,698,3.5051,-2.045,26.6,4.1325,1.5451,1.2503,0.05929,23.3,67.58,0
B0018,699,3.48,-2.042,29.62,4.1071,1.4896,1.2397,0.05919,26.15,67.01,0
B0018,700,3.5082,-1.8814,26.91,4.1039,1.5383,1.2347,0.05864,23.54,66.74,0
B0018,701,3.4665,-2.1312,23.65,4.14,1.3517,1.2367,0.05978,25.49,66.85,0
B0018,702,3.5109,-1.9534,24.89,4.1008,1.5664,1.2353,0.05927,24.81,66.77,0
B0018,703,3.4839,-1.9272,24.98,4.115,1.4922,1.2249,0.06014,24.48,66.21,0
B0018,704,3.5225,-2.0142,24.63,4.1026,1.5071,1.2301,0.05975,24.37,66.49,0
B0018,705,3.4581,-1.9107,25.22,4.1222,1.484,1.2349,0.06034,23.98,66.75,0
B0018,706,3.5235,-1.9852,26.3,4.1358,1.5698,1.2154,0.06096,25.89,65.7,0
B0018,707,3.4807,-1.8783,26.71,4.131,1.447,1.2278,0.06024,24.58,66.37,0
B0018,708,3.48,-2.1522,27.26,4.1651,1.5737,1.2286,0.05966,23.27,66.41,0
B0018,709,3.4912,-2.0349,26.36,4.1454,1.5198,1.2156,0.06142,24.13,65.71,0
B0018,710,3.4731,-2.0072,22.58,4.115,1.5311,1.2259,0.06259,24.61,66.27,0
B0018,711,3.4853,-2.2672,23.87,4.1109,1.4835,1.2104,0.06196,25.36,65.43,0
B0018,712,3.4716,-2.1086,25.16,4.1694,1.4346,1.2145,0.06223,23.82,65.65,0
B0018,713,3.4721,-2.0814,25.57,4.1446,1.5465,1.2081,0.06213,23.86,65.3,0
B0018,714,3.4955,-1.9052,26.58,4.1374,1.5156,1.2058,0.06316,24.39,65.18,0
B0018,715,3.4675,-2.0707,25.3,4.1296,1.5681,1.2018,0.06249,25.21,64.96,0
B0018,716,3.4698,-2.0818,25.26,4.1325,1.4903,1.2068,0.06248,22.94,65.23,0
B0018,717,3.4574,-1.9183,25.49,4.1061,1.479,1.2053,0.0643,24.78,65.15,0
B0018,718,3.4745,-2.1618,24.7,4.1306,1.5694,1.1979,0.06291,23.78,64.75,0
B0018,719,3.5105,-2.2071,25.16,4.1292,1.5956,1.1884,0.06459,23.88,64.24,0
B0018,720,3.4671,-2.0362,26.67,4.1144,1.5005,1.1959,0.06506,26.18,64.64,0
B0018,721,3.4691,-2.1448,24.81,4.1198,1.4624,1.1936,0.06478,23.94,64.52,0
B0018,722,3.4873,-2.141,24.85,4.1505,1.5405,1.1877,0.06322,24.86,64.2,0
B0018,723,3.4757,-1.9427,24.8,4.1258,1.4873,1.197,0.06475,24.79,64.7,0
B0018,724,3.5274,-1.9124,26.75,4.1587,1.53,1.1755,0.06478,22.86,63.54,0
B0018,725,3.4792,-1.9211,23.1,4.1014,1.487,1.1695,0.06474,22.15,63.22,0
B0018,726,3.4889,-1.8891,27.38,4.1196,1.5782,1.1754,0.06563,24.78,63.54,0
B0018,727,3.5008,-1.8759,22.92,4.1041,1.465,1.181,0.06652,22.84,63.84,0
B0018,728,3.5001,-2.2129,23.66,4.1091,1.524,1.1688,0.06554,22.23,63.18,0
B0018,729,3.486,-1.955,25.72,4.1147,1.4756,1.1668,0.06609,24.88,63.07,0
B0018,730,3.4778,-2.053,26.12,4.1317,1.4859,1.1752,0.06627,22.79,63.52,0
B0018,731,3.5212,-2.0747,22.43,4.1309,1.4794,1.17,0.06793,23.0,63.25,0
B0018,732,3.4784,-1.944,22.87,4.1166,1.5369,1.1671,0.06677,25.71,63.09,0
B0018,733,3.4713,-2.173,24.89,4.0933,1.5459,1.167,0.06605,22.04,63.08,0
B0018,734,3.4669,-2.1751,27.97,4.1488,1.5279,1.1578,0.06596,22.4,62.59,0
B0018,735,3.445,-1.9366,26.29,4.1222,1.4946,1.1556,0.06816,23.16,62.47,0
B0018,736,3.4956,-1.9512,24.03,4.1097,1.507,1.1598,0.06729,23.34,62.69,0
B0018,737,3.4319,-1.9863,20.75,4.1304,1.5449,1.1454,0.06897,22.64,61.91,0
B0018,738,3.4785,-2.088,24.48,4.1293,1.5465,1.1385,0.06723,22.34,61.54,0
B0018,739,3.4742,-1.9256,24.88,4.1213,1.3655,1.1455,0.06828,24.97,61.92,0
B0018,740,3.5228,-1.932,23.74,4.1282,1.4864,1.1506,0.06774,23.68,62.2,0
B0018,741,3.4411,-1.9915,23.03,4.1086,1.4888,1.1444,0.06976,23.96,61.86,0
B0018,742,3.4594,-2.1177,24.53,4.1372,1.5335,1.1453,0.07023,23.2,61.91,0
B0018,743,3.4744,-2.0425,22.86,4.1107,1.4967,1.1268,0.07018,23.58,60.91,0
B0018,744,3.4728,-1.9162,27.08,4.1165,1.536,1.1373,0.06901,24.18,61.47,0
B0018,745,3.4655,-1.8673,26.53,4.1352,1.4461,1.1366,0.06961,22.21,61.44,0
B0018,746,3.4746,-2.0327,25.24,4.1435,1.513,1.123,0.07084,23.43,60.7,0
B0018,747,3.4507,-2.025,24.38,4.1491,1.545,1.1328,0.06918,23.82,61.23,0
B0018,748,3.4827,-2.0162,23.26,4.141,1.4263,1.1249,0.07088,24.63,60.8,0
B0018,749,3.4289,-1.9725,24.22,4.1202,1.6257,1.14,0.0729,24.99,61.62,0
B0018,750,3.4745,-2.0581,26.71,4.1019,1.5595,1.1083,0.07145,23.07,59.91,0
B0018,751,3.4627,-2.2894,25.56,4.146,1.5001,1.1255,0.0704,24.1,60.84,0
B0018,752,3.4947,-1.8807,24.57,4.1454,1.4586,1.1132,0.07154,20.25,60.17,0
B0018,753,3.5092,-1.8205,25.65,4.1146,1.4912,1.1038,0.07177,24.43,59.67,0
B0018,754,3.4672,-2.0612,25.1,4.1384,1.5042,1.1073,0.0748,22.11,59.86,0
B0018,755,3.5013,-2.1067,24.88,4.1195,1.522,1.1092,0.07458,22.55,59.96,0
B0018,756,3.4669,-2.0137,25.77,4.1469,1.575,1.1109,0.0739,23.19,60.05,0
B0018,757,3.4536,-2.0188,25.09,4.1166,1.4762,1.1121,0.07309,22.55,60.12,0
B0018,758,3.5075,-1.9004,25.62,4.1539,1.5281,1.1079,0.07489,22.86,59.89,0
B0018,759,3.4827,-1.9945,24.6,4.1359,1.4354,1.0921,0.07281,24.21,59.03,0
B0018,760,3.4721,-2.0793,24.0,4.151,1.4793,1.1011,0.07527,22.2,59.52,0
B0018,761,3.4854,-2.1318,23.58,4.1169,1.5188,1.0945,0.07538,21.46,59.16,0
B0018,762,3.4769,-1.9134,23.43,4.1299,1.5346,1.0861,0.07456,24.32,58.71,0
B0018,763,3.4697,-1.94,22.05,4.1092,1.4623,1.0859,0.07611,22.99,58.7,0
B0018,764,3.4443,-1.8939,23.11,4.1363,1.478,1.0806,0.07478,24.34,58.41,0
B0018,765,3.4651,-2.0968,23.1,4.137,1.573,1.0821,0.07421,23.25,58.49,0
B0018,766,3.4827,-1.8162,23.78,4.1594,1.5581,1.0752,0.07671,21.02,58.12,0
B0018,767,3.4674,-2.1744,26.92,4.1305,1.5104,1.071,0.07591,22.95,57.89,0
B0018,768,3.4876,-1.929,24.38,4.1341,1.3882,1.0767,0.07685,21.28,58.2,0
B0018,769,3.477,-2.191,25.02,4.116,1.6256,1.0749,0.07833,22.23,58.1,0
B0018,770,3.4514,-2.079,25.1,4.1311,1.499,1.0678,0.07604,22.11,57.72,0
B0018,771,3.4423,-1.8439,27.11,4.1172,1.4844,1.0738,0.07687,20.53,58.04,0
B0018,772,3.4653,-1.9169,23.91,4.1245,1.4739,1.0621,0.07884,21.3,57.41,0
B0018,773,3.4576,-2.0546,24.48,4.1253,1.5188,1.0592,0.0782,24.28,57.26,0
B0018,774,3.4745,-2.0519,24.7,4.1173,1.5193,1.0619,0.07709,22.27,57.4,0
B0018,775,3.4531,-1.9899,26.62,4.1234,1.5475,1.0549,0.07709,21.82,57.02,0
B0018,776,3.4549,-1.9486,26.98,4.1168,1.4537,1.0534,0.07777,23.78,56.94,0
B0018,777,3.488,-1.8748,25.72,4.1166,1.4844,1.0363,0.07782,21.53,56.02,0
B0018,778,3.4696,-2.0456,26.91,4.1383,1.6015,1.0478,0.07905,21.8,56.64,0
B0018,779,3.4522,-2.1612,25.38,4.1247,1.5112,1.0349,0.07915,22.85,55.94,0
B0018,780,3.4664,-1.9843,24.91,4.1272,1.4914,1.0355,0.07961,21.42,55.98,0
B0018,781,3.4933,-2.0457,26.99,4.1,1.4529,1.0322,0.07874,21.04,55.8,0
B0018,782,3.4713,-2.1301,26.01,4.1282,1.5253,1.0312,0.07977,19.5,55.74,0
B0018,783,3.477,-1.9702,24.23,4.1297,1.5516,1.0312,0.07804,20.79,55.74,0
B0018,784,3.4498,-2.0213,26.88,4.1156,1.5437,1.0289,0.0805,20.75,55.62,0
B0018,785,3.485,-1.9693,25.13,4.1528,1.4871,1.0326,0.08179,21.82,55.82,0
B0018,786,3.5106,-2.0894,25.01,4.0871,1.5181,1.0275,0.07944,21.02,55.54,0
B0018,787,3.4481,-1.9513,26.91,4.1331,1.5836,1.013,0.08161,23.76,54.76,0
B0018,788,3.44,-2.1317,25.49,4.1319,1.5535,1.0213,0.08077,20.51,55.2,0
B0018,789,3.4668,-2.0828,26.27,4.1292,1.4608,1.0199,0.08244,22.94,55.13,0
B0018,790,3.4805,-2.0243,26.74,4.1236,1.3727,1.0136,0.08205,21.73,54.79,0
B0018,791,3.4609,-1.8258,24.64,4.1292,1.5148,1.0124,0.08256,22.29,54.72,0
B0018,792,3.4413,-1.9215,26.46,4.1338,1.5399,1.011,0.08247,22.2,54.65,0
B0018,793,3.4599,-1.8923,27.97,4.1098,1.4455,1.0115,0.08399,19.21,54.68,0
B0018,794,3.4738,-1.8583,24.57,4.1251,1.4996,0.9958,0.08327,21.4,53.83,0
B0018,795,3.4534,-1.6397,26.75,4.1178,1.4868,1.0004,0.08247,21.12,54.08,0
B0018,796,3.4733,-1.9958,24.89,4.104,1.5052,1.0074,0.08353,20.22,54.46,0
B0018,797,3.4842,-1.858,27.73,4.1311,1.4728,1.0042,0.08332,21.79,54.28,0
B0018,798,3.4654,-1.8987,27.79,4.1117,1.5645,0.9983,0.08411,23.03,53.96,0
B0018,799,3.4597,-1.9004,25.8,4.0976,1.5074,0.9938,0.08379,18.62,53.72,0
B0018,800,3.4766,-1.8226,29.71,4.1119,1.456,0.9973,0.08378,20.73,53.91,0
B0018,801,3.4426,-2.0419,28.13,4.1079,1.5459,0.996,0.08492,20.0,53.84,0
B0018,802,3.4403,-2.0499,27.59,4.1352,1.4368,0.9819,0.08503,21.3,53.07,0
B0018,803,3.4538,-1.968,27.57,4.122,1.5642,0.9745,0.0863,20.88,52.67,0
B0018,804,3.449,-2.0183,28.14,4.1403,1.5496,0.9756,0.08507,20.58,52.73,0
B0018,805,3.4424,-1.9681,25.23,4.1095,1.5695,0.9915,0.08377,21.86,53.59,0
